record,original_trial_index,stage,analysis_variant,cue_time_s,event_time_s,event_offset_from_cue_s,target_offset_s,cue_side,response_code,q1_trial_index,q1_final_drop,eeg_quality
VisualCogB_Task-1,23,target_offset_sensitivity,target_offset_2.0s,213.9140625,215.9140625,2.0,2.0,1,2,20.0,0,retained_by_q1
VisualCogB_Task-1,23,target_offset_sensitivity,target_offset_2.1s,213.9140625,216.0140625,2.1,2.1,1,2,20.0,0,retained_by_q1
VisualCogB_Task-1,23,target_locked,target_offset_2.2s,213.9140625,216.1140625,2.2,2.2,1,2,20.0,0,retained_by_q1
VisualCogB_Task-1,23,target_offset_sensitivity,target_offset_2.3s,213.9140625,216.2140625,2.3,2.3,1,2,20.0,0,retained_by_q1
VisualCogB_Task-1,23,target_offset_sensitivity,target_offset_2.4s,213.9140625,216.3140625,2.4,2.4,1,2,20.0,0,retained_by_q1
VisualCogB_Task-1,24,cue_locked,nominal,222.1953125,222.1953125,0.0,,1,2,,1,excluded_by_q1
VisualCogB_Task-1,24,target_offset_sensitivity,target_offset_2.0s,222.1953125,224.1953125,2.0,2.0,1,2,,1,excluded_by_q1
VisualCogB_Task-1,24,target_offset_sensitivity,target_offset_2.1s,222.1953125,224.2953125,2.1,2.1,1,2,,1,excluded_by_q1
VisualCogB_Task-1,24,target_locked,target_offset_2.2s,222.1953125,224.3953125,2.2,2.2,1,2,,1,excluded_by_q1
VisualCogB_Task-1,24,target_offset_sensitivity,target_offset_2.3s,222.1953125,224.4953125,2.3,2.3,1,2,,1,excluded_by_q1
VisualCogB_Task-1,24,target_offset_sensitivity,target_offset_2.4s,222.1953125,224.5953125,2.4,2.4,1,2,,1,excluded_by_q1
VisualCogB_Task-1,25,cue_locked,nominal,230.37109375,230.37109375,0.0,,1,2,21.0,0,retained_by_q1
VisualCogB_Task-1,25,target_offset_sensitivity,target_offset_2.0s,230.37109375,232.37109375,2.0,2.0,1,2,21.0,0,retained_by_q1
VisualCogB_Task-1,25,target_offset_sensitivity,target_offset_2.1s,230.37109375,232.47109375,2.1,2.1,1,2,21.0,0,retained_by_q1
VisualCogB_Task-1,25,target_locked,target_offset_2.2s,230.37109375,232.57109375,2.2,2.2,1,2,21.0,0,retained_by_q1
VisualCogB_Task-1,25,target_offset_sensitivity,target_offset_2.3s,230.37109375,232.67109375,2.3,2.3,1,2,21.0,0,retained_by_q1
VisualCogB_Task-1,25,target_offset_sensitivity,target_offset_2.4s,230.37109375,232.77109375,2.4,2.4,1,2,21.0,0,retained_by_q1
VisualCogB_Task-1,26,cue_locked,nominal,238.5625,238.5625,0.0,,1,2,22.0,0,retained_by_q1
VisualCogB_Task-1,26,target_offset_sensitivity,target_offset_2.0s,238.5625,240.5625,2.0,2.0,1,2,22.0,0,retained_by_q1
VisualCogB_Task-1,26,target_offset_sensitivity,target_offset_2.1s,238.5625,240.6625,2.1,2.1,1,2,22.0,0,retained_by_q1
VisualCogB_Task-1,26,target_locked,target_offset_2.2s,238.5625,240.7625,2.2,2.2,1,2,22.0,0,retained_by_q1
VisualCogB_Task-1,26,target_offset_sensitivity,target_offset_2.3s,238.5625,240.8625,2.3,2.3,1,2,22.0,0,retained_by_q1
VisualCogB_Task-1,26,target_offset_sensitivity,target_offset_2.4s,238.5625,240.9625,2.4,2.4,1,2,22.0,0,retained_by_q1
VisualCogB_Task-1,27,cue_locked,nominal,246.78125,246.78125,0.0,,1,2,23.0,0,retained_by_q1
VisualCogB_Task-1,27,target_offset_sensitivity,target_offset_2.0s,246.78125,248.78125,2.0,2.0,1,2,23.0,0,retained_by_q1
VisualCogB_Task-1,27,target_offset_sensitivity,target_offset_2.1s,246.78125,248.88125,2.1,2.1,1,2,23.0,0,retained_by_q1
VisualCogB_Task-1,27,target_locked,target_offset_2.2s,246.78125,248.98125,2.2,2.2,1,2,23.0,0,retained_by_q1
VisualCogB_Task-1,27,target_offset_sensitivity,target_offset_2.3s,246.78125,249.08125,2.3,2.3,1,2,23.0,0,retained_by_q1
VisualCogB_Task-1,27,target_offset_sensitivity,target_offset_2.4s,246.78125,249.18125,2.4,2.4,1,2,23.0,0,retained_by_q1
VisualCogB_Task-1,28,cue_locked,nominal,255.33203125,255.33203125,0.0,,1,2,24.0,0,retained_by_q1
VisualCogB_Task-1,28,target_offset_sensitivity,target_offset_2.0s,255.33203125,257.33203125,2.0,2.0,1,2,24.0,0,retained_by_q1
VisualCogB_Task-1,28,target_offset_sensitivity,target_offset_2.1s,255.33203125,257.43203125,2.1,2.1,1,2,24.0,0,retained_by_q1
VisualCogB_Task-1,28,target_locked,target_offset_2.2s,255.33203125,257.53203125,2.2,2.2,1,2,24.0,0,retained_by_q1
VisualCogB_Task-1,28,target_offset_sensitivity,target_offset_2.3s,255.33203125,257.63203125,2.3,2.3,1,2,24.0,0,retained_by_q1
VisualCogB_Task-1,28,target_offset_sensitivity,target_offset_2.4s,255.33203125,257.73203125,2.4,2.4,1,2,24.0,0,retained_by_q1
VisualCogB_Task-1,29,cue_locked,nominal,263.62890625,263.62890625,0.0,,-1,-2,25.0,0,retained_by_q1
VisualCogB_Task-1,29,target_offset_sensitivity,target_offset_2.0s,263.62890625,265.62890625,2.0,2.0,-1,-2,25.0,0,retained_by_q1
VisualCogB_Task-1,29,target_offset_sensitivity,target_offset_2.1s,263.62890625,265.72890625,2.1,2.1,-1,-2,25.0,0,retained_by_q1
VisualCogB_Task-1,29,target_locked,target_offset_2.2s,263.62890625,265.82890625,2.2,2.2,-1,-2,25.0,0,retained_by_q1
VisualCogB_Task-1,29,target_offset_sensitivity,target_offset_2.3s,263.62890625,265.92890625,2.3,2.3,-1,-2,25.0,0,retained_by_q1
VisualCogB_Task-1,29,target_offset_sensitivity,target_offset_2.4s,263.62890625,266.02890625,2.4,2.4,-1,-2,25.0,0,retained_by_q1
VisualCogB_Task-1,30,cue_locked,nominal,272.2421875,272.2421875,0.0,,1,2,26.0,0,retained_by_q1
VisualCogB_Task-1,30,target_offset_sensitivity,target_offset_2.0s,272.2421875,274.2421875,2.0,2.0,1,2,26.0,0,retained_by_q1
VisualCogB_Task-1,30,target_offset_sensitivity,target_offset_2.1s,272.2421875,274.3421875,2.1,2.1,1,2,26.0,0,retained_by_q1
VisualCogB_Task-1,30,target_locked,target_offset_2.2s,272.2421875,274.4421875,2.2,2.2,1,2,26.0,0,retained_by_q1
VisualCogB_Task-1,30,target_offset_sensitivity,target_offset_2.3s,272.2421875,274.5421875,2.3,2.3,1,2,26.0,0,retained_by_q1
VisualCogB_Task-1,30,target_offset_sensitivity,target_offset_2.4s,272.2421875,274.6421875,2.4,2.4,1,2,26.0,0,retained_by_q1
VisualCogB_Task-1,31,cue_locked,nominal,280.5546875,280.5546875,0.0,,-1,-2,27.0,0,retained_by_q1
VisualCogB_Task-1,31,target_offset_sensitivity,target_offset_2.0s,280.5546875,282.5546875,2.0,2.0,-1,-2,27.0,0,retained_by_q1
VisualCogB_Task-1,31,target_offset_sensitivity,target_offset_2.1s,280.5546875,282.6546875,2.1,2.1,-1,-2,27.0,0,retained_by_q1
VisualCogB_Task-1,31,target_locked,target_offset_2.2s,280.5546875,282.7546875,2.2,2.2,-1,-2,27.0,0,retained_by_q1
VisualCogB_Task-1,31,target_offset_sensitivity,target_offset_2.3s,280.5546875,282.8546875,2.3,2.3,-1,-2,27.0,0,retained_by_q1
VisualCogB_Task-1,31,target_offset_sensitivity,target_offset_2.4s,280.5546875,282.9546875,2.4,2.4,-1,-2,27.0,0,retained_by_q1
VisualCogB_Task-1,32,cue_locked,nominal,288.65234375,288.65234375,0.0,,-1,-2,28.0,0,retained_by_q1
VisualCogB_Task-1,32,target_offset_sensitivity,target_offset_2.0s,288.65234375,290.65234375,2.0,2.0,-1,-2,28.0,0,retained_by_q1
VisualCogB_Task-1,32,target_offset_sensitivity,target_offset_2.1s,288.65234375,290.75234375,2.1,2.1,-1,-2,28.0,0,retained_by_q1
VisualCogB_Task-1,32,target_locked,target_offset_2.2s,288.65234375,290.85234375,2.2,2.2,-1,-2,28.0,0,retained_by_q1
VisualCogB_Task-1,32,target_offset_sensitivity,target_offset_2.3s,288.65234375,290.95234375,2.3,2.3,-1,-2,28.0,0,retained_by_q1
VisualCogB_Task-1,32,target_offset_sensitivity,target_offset_2.4s,288.65234375,291.05234375,2.4,2.4,-1,-2,28.0,0,retained_by_q1
VisualCogB_Task-1,33,cue_locked,nominal,297.01171875,297.01171875,0.0,,1,2,29.0,0,retained_by_q1
VisualCogB_Task-1,33,target_offset_sensitivity,target_offset_2.0s,297.01171875,299.01171875,2.0,2.0,1,2,29.0,0,retained_by_q1
VisualCogB_Task-1,33,target_offset_sensitivity,target_offset_2.1s,297.01171875,299.11171875,2.1,2.1,1,2,29.0,0,retained_by_q1
VisualCogB_Task-1,33,target_locked,target_offset_2.2s,297.01171875,299.21171875,2.2,2.2,1,2,29.0,0,retained_by_q1
VisualCogB_Task-1,33,target_offset_sensitivity,target_offset_2.3s,297.01171875,299.31171875,2.3,2.3,1,2,29.0,0,retained_by_q1
VisualCogB_Task-1,33,target_offset_sensitivity,target_offset_2.4s,297.01171875,299.41171875,2.4,2.4,1,2,29.0,0,retained_by_q1
VisualCogB_Task-1,34,cue_locked,nominal,305.421875,305.421875,0.0,,-1,-2,30.0,0,retained_by_q1
VisualCogB_Task-1,34,target_offset_sensitivity,target_offset_2.0s,305.421875,307.421875,2.0,2.0,-1,-2,30.0,0,retained_by_q1
VisualCogB_Task-1,34,target_offset_sensitivity,target_offset_2.1s,305.421875,307.521875,2.1,2.1,-1,-2,30.0,0,retained_by_q1
VisualCogB_Task-1,34,target_locked,target_offset_2.2s,305.421875,307.621875,2.2,2.2,-1,-2,30.0,0,retained_by_q1
VisualCogB_Task-1,34,target_offset_sensitivity,target_offset_2.3s,305.421875,307.721875,2.3,2.3,-1,-2,30.0,0,retained_by_q1
VisualCogB_Task-1,34,target_offset_sensitivity,target_offset_2.4s,305.421875,307.821875,2.4,2.4,-1,-2,30.0,0,retained_by_q1
VisualCogB_Task-1,35,cue_locked,nominal,313.828125,313.828125,0.0,,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,35,target_offset_sensitivity,target_offset_2.0s,313.828125,315.828125,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,35,target_offset_sensitivity,target_offset_2.1s,313.828125,315.928125,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,35,target_locked,target_offset_2.2s,313.828125,316.028125,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,35,target_offset_sensitivity,target_offset_2.3s,313.828125,316.128125,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,35,target_offset_sensitivity,target_offset_2.4s,313.828125,316.228125,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,36,cue_locked,nominal,321.98828125,321.98828125,0.0,,-1,-2,31.0,0,retained_by_q1
VisualCogB_Task-1,36,target_offset_sensitivity,target_offset_2.0s,321.98828125,323.98828125,2.0,2.0,-1,-2,31.0,0,retained_by_q1
VisualCogB_Task-1,36,target_offset_sensitivity,target_offset_2.1s,321.98828125,324.08828125,2.1,2.1,-1,-2,31.0,0,retained_by_q1
VisualCogB_Task-1,36,target_locked,target_offset_2.2s,321.98828125,324.18828125,2.2,2.2,-1,-2,31.0,0,retained_by_q1
VisualCogB_Task-1,36,target_offset_sensitivity,target_offset_2.3s,321.98828125,324.28828125,2.3,2.3,-1,-2,31.0,0,retained_by_q1
VisualCogB_Task-1,36,target_offset_sensitivity,target_offset_2.4s,321.98828125,324.38828125,2.4,2.4,-1,-2,31.0,0,retained_by_q1
VisualCogB_Task-1,37,cue_locked,nominal,330.66015625,330.66015625,0.0,,-1,-2,32.0,0,retained_by_q1
VisualCogB_Task-1,37,target_offset_sensitivity,target_offset_2.0s,330.66015625,332.66015625,2.0,2.0,-1,-2,32.0,0,retained_by_q1
VisualCogB_Task-1,37,target_offset_sensitivity,target_offset_2.1s,330.66015625,332.76015625,2.1,2.1,-1,-2,32.0,0,retained_by_q1
VisualCogB_Task-1,37,target_locked,target_offset_2.2s,330.66015625,332.86015625,2.2,2.2,-1,-2,32.0,0,retained_by_q1
VisualCogB_Task-1,37,target_offset_sensitivity,target_offset_2.3s,330.66015625,332.96015625,2.3,2.3,-1,-2,32.0,0,retained_by_q1
VisualCogB_Task-1,37,target_offset_sensitivity,target_offset_2.4s,330.66015625,333.06015625,2.4,2.4,-1,-2,32.0,0,retained_by_q1
VisualCogB_Task-1,38,cue_locked,nominal,339.0234375,339.0234375,0.0,,1,2,33.0,0,retained_by_q1
VisualCogB_Task-1,38,target_offset_sensitivity,target_offset_2.0s,339.0234375,341.0234375,2.0,2.0,1,2,33.0,0,retained_by_q1
VisualCogB_Task-1,38,target_offset_sensitivity,target_offset_2.1s,339.0234375,341.1234375,2.1,2.1,1,2,33.0,0,retained_by_q1
VisualCogB_Task-1,38,target_locked,target_offset_2.2s,339.0234375,341.2234375,2.2,2.2,1,2,33.0,0,retained_by_q1
VisualCogB_Task-1,38,target_offset_sensitivity,target_offset_2.3s,339.0234375,341.3234375,2.3,2.3,1,2,33.0,0,retained_by_q1
VisualCogB_Task-1,38,target_offset_sensitivity,target_offset_2.4s,339.0234375,341.4234375,2.4,2.4,1,2,33.0,0,retained_by_q1
VisualCogB_Task-1,39,cue_locked,nominal,347.3671875,347.3671875,0.0,,1,2,34.0,0,retained_by_q1
VisualCogB_Task-1,39,target_offset_sensitivity,target_offset_2.0s,347.3671875,349.3671875,2.0,2.0,1,2,34.0,0,retained_by_q1
VisualCogB_Task-1,39,target_offset_sensitivity,target_offset_2.1s,347.3671875,349.4671875,2.1,2.1,1,2,34.0,0,retained_by_q1
VisualCogB_Task-1,39,target_locked,target_offset_2.2s,347.3671875,349.5671875,2.2,2.2,1,2,34.0,0,retained_by_q1
VisualCogB_Task-1,39,target_offset_sensitivity,target_offset_2.3s,347.3671875,349.6671875,2.3,2.3,1,2,34.0,0,retained_by_q1
VisualCogB_Task-1,39,target_offset_sensitivity,target_offset_2.4s,347.3671875,349.7671875,2.4,2.4,1,2,34.0,0,retained_by_q1
VisualCogB_Task-1,40,cue_locked,nominal,355.82421875,355.82421875,0.0,,-1,-2,35.0,0,retained_by_q1
VisualCogB_Task-1,40,target_offset_sensitivity,target_offset_2.0s,355.82421875,357.82421875,2.0,2.0,-1,-2,35.0,0,retained_by_q1
VisualCogB_Task-1,40,target_offset_sensitivity,target_offset_2.1s,355.82421875,357.92421875,2.1,2.1,-1,-2,35.0,0,retained_by_q1
VisualCogB_Task-1,40,target_locked,target_offset_2.2s,355.82421875,358.02421875,2.2,2.2,-1,-2,35.0,0,retained_by_q1
VisualCogB_Task-1,40,target_offset_sensitivity,target_offset_2.3s,355.82421875,358.12421875,2.3,2.3,-1,-2,35.0,0,retained_by_q1
VisualCogB_Task-1,40,target_offset_sensitivity,target_offset_2.4s,355.82421875,358.22421875,2.4,2.4,-1,-2,35.0,0,retained_by_q1
VisualCogB_Task-1,41,cue_locked,nominal,364.02734375,364.02734375,0.0,,1,2,36.0,0,retained_by_q1
VisualCogB_Task-1,41,target_offset_sensitivity,target_offset_2.0s,364.02734375,366.02734375,2.0,2.0,1,2,36.0,0,retained_by_q1
VisualCogB_Task-1,41,target_offset_sensitivity,target_offset_2.1s,364.02734375,366.12734375,2.1,2.1,1,2,36.0,0,retained_by_q1
VisualCogB_Task-1,41,target_locked,target_offset_2.2s,364.02734375,366.22734375,2.2,2.2,1,2,36.0,0,retained_by_q1
VisualCogB_Task-1,41,target_offset_sensitivity,target_offset_2.3s,364.02734375,366.32734375,2.3,2.3,1,2,36.0,0,retained_by_q1
VisualCogB_Task-1,41,target_offset_sensitivity,target_offset_2.4s,364.02734375,366.42734375,2.4,2.4,1,2,36.0,0,retained_by_q1
VisualCogB_Task-1,42,cue_locked,nominal,372.421875,372.421875,0.0,,1,2,37.0,0,retained_by_q1
VisualCogB_Task-1,42,target_offset_sensitivity,target_offset_2.0s,372.421875,374.421875,2.0,2.0,1,2,37.0,0,retained_by_q1
VisualCogB_Task-1,42,target_offset_sensitivity,target_offset_2.1s,372.421875,374.521875,2.1,2.1,1,2,37.0,0,retained_by_q1
VisualCogB_Task-1,42,target_locked,target_offset_2.2s,372.421875,374.621875,2.2,2.2,1,2,37.0,0,retained_by_q1
VisualCogB_Task-1,42,target_offset_sensitivity,target_offset_2.3s,372.421875,374.721875,2.3,2.3,1,2,37.0,0,retained_by_q1
VisualCogB_Task-1,42,target_offset_sensitivity,target_offset_2.4s,372.421875,374.821875,2.4,2.4,1,2,37.0,0,retained_by_q1
VisualCogB_Task-1,43,cue_locked,nominal,380.69140625,380.69140625,0.0,,1,2,38.0,0,retained_by_q1
VisualCogB_Task-1,43,target_offset_sensitivity,target_offset_2.0s,380.69140625,382.69140625,2.0,2.0,1,2,38.0,0,retained_by_q1
VisualCogB_Task-1,43,target_offset_sensitivity,target_offset_2.1s,380.69140625,382.79140625,2.1,2.1,1,2,38.0,0,retained_by_q1
VisualCogB_Task-1,43,target_locked,target_offset_2.2s,380.69140625,382.89140625,2.2,2.2,1,2,38.0,0,retained_by_q1
VisualCogB_Task-1,43,target_offset_sensitivity,target_offset_2.3s,380.69140625,382.99140625,2.3,2.3,1,2,38.0,0,retained_by_q1
VisualCogB_Task-1,43,target_offset_sensitivity,target_offset_2.4s,380.69140625,383.09140625,2.4,2.4,1,2,38.0,0,retained_by_q1
VisualCogB_Task-1,44,cue_locked,nominal,389.47265625,389.47265625,0.0,,1,2,39.0,0,retained_by_q1
VisualCogB_Task-1,44,target_offset_sensitivity,target_offset_2.0s,389.47265625,391.47265625,2.0,2.0,1,2,39.0,0,retained_by_q1
VisualCogB_Task-1,44,target_offset_sensitivity,target_offset_2.1s,389.47265625,391.57265625,2.1,2.1,1,2,39.0,0,retained_by_q1
VisualCogB_Task-1,44,target_locked,target_offset_2.2s,389.47265625,391.67265625,2.2,2.2,1,2,39.0,0,retained_by_q1
VisualCogB_Task-1,44,target_offset_sensitivity,target_offset_2.3s,389.47265625,391.77265625,2.3,2.3,1,2,39.0,0,retained_by_q1
VisualCogB_Task-1,44,target_offset_sensitivity,target_offset_2.4s,389.47265625,391.87265625,2.4,2.4,1,2,39.0,0,retained_by_q1
VisualCogB_Task-1,45,cue_locked,nominal,398.4296875,398.4296875,0.0,,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,45,target_offset_sensitivity,target_offset_2.0s,398.4296875,400.4296875,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,45,target_offset_sensitivity,target_offset_2.1s,398.4296875,400.5296875,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,45,target_locked,target_offset_2.2s,398.4296875,400.6296875,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,45,target_offset_sensitivity,target_offset_2.3s,398.4296875,400.7296875,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,45,target_offset_sensitivity,target_offset_2.4s,398.4296875,400.8296875,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,46,cue_locked,nominal,407.0234375,407.0234375,0.0,,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,46,target_offset_sensitivity,target_offset_2.0s,407.0234375,409.0234375,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,46,target_offset_sensitivity,target_offset_2.1s,407.0234375,409.1234375,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,46,target_locked,target_offset_2.2s,407.0234375,409.2234375,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,46,target_offset_sensitivity,target_offset_2.3s,407.0234375,409.3234375,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,46,target_offset_sensitivity,target_offset_2.4s,407.0234375,409.4234375,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,47,cue_locked,nominal,415.2109375,415.2109375,0.0,,1,2,40.0,0,retained_by_q1
VisualCogB_Task-1,47,target_offset_sensitivity,target_offset_2.0s,415.2109375,417.2109375,2.0,2.0,1,2,40.0,0,retained_by_q1
VisualCogB_Task-1,47,target_offset_sensitivity,target_offset_2.1s,415.2109375,417.3109375,2.1,2.1,1,2,40.0,0,retained_by_q1
VisualCogB_Task-1,47,target_locked,target_offset_2.2s,415.2109375,417.4109375,2.2,2.2,1,2,40.0,0,retained_by_q1
VisualCogB_Task-1,47,target_offset_sensitivity,target_offset_2.3s,415.2109375,417.5109375,2.3,2.3,1,2,40.0,0,retained_by_q1
VisualCogB_Task-1,47,target_offset_sensitivity,target_offset_2.4s,415.2109375,417.6109375,2.4,2.4,1,2,40.0,0,retained_by_q1
VisualCogB_Task-1,48,cue_locked,nominal,423.41796875,423.41796875,0.0,,1,-2,41.0,0,retained_by_q1
VisualCogB_Task-1,48,target_offset_sensitivity,target_offset_2.0s,423.41796875,425.41796875,2.0,2.0,1,-2,41.0,0,retained_by_q1
VisualCogB_Task-1,48,target_offset_sensitivity,target_offset_2.1s,423.41796875,425.51796875,2.1,2.1,1,-2,41.0,0,retained_by_q1
VisualCogB_Task-1,48,target_locked,target_offset_2.2s,423.41796875,425.61796875,2.2,2.2,1,-2,41.0,0,retained_by_q1
VisualCogB_Task-1,48,target_offset_sensitivity,target_offset_2.3s,423.41796875,425.71796875,2.3,2.3,1,-2,41.0,0,retained_by_q1
VisualCogB_Task-1,48,target_offset_sensitivity,target_offset_2.4s,423.41796875,425.81796875,2.4,2.4,1,-2,41.0,0,retained_by_q1
VisualCogB_Task-1,49,cue_locked,nominal,431.90625,431.90625,0.0,,-1,-2,42.0,0,retained_by_q1
VisualCogB_Task-1,49,target_offset_sensitivity,target_offset_2.0s,431.90625,433.90625,2.0,2.0,-1,-2,42.0,0,retained_by_q1
VisualCogB_Task-1,49,target_offset_sensitivity,target_offset_2.1s,431.90625,434.00625,2.1,2.1,-1,-2,42.0,0,retained_by_q1
VisualCogB_Task-1,49,target_locked,target_offset_2.2s,431.90625,434.10625,2.2,2.2,-1,-2,42.0,0,retained_by_q1
VisualCogB_Task-1,49,target_offset_sensitivity,target_offset_2.3s,431.90625,434.20625,2.3,2.3,-1,-2,42.0,0,retained_by_q1
VisualCogB_Task-1,49,target_offset_sensitivity,target_offset_2.4s,431.90625,434.30625,2.4,2.4,-1,-2,42.0,0,retained_by_q1
VisualCogB_Task-1,50,cue_locked,nominal,440.0625,440.0625,0.0,,1,2,43.0,0,retained_by_q1
VisualCogB_Task-1,50,target_offset_sensitivity,target_offset_2.0s,440.0625,442.0625,2.0,2.0,1,2,43.0,0,retained_by_q1
VisualCogB_Task-1,50,target_offset_sensitivity,target_offset_2.1s,440.0625,442.1625,2.1,2.1,1,2,43.0,0,retained_by_q1
VisualCogB_Task-1,50,target_locked,target_offset_2.2s,440.0625,442.2625,2.2,2.2,1,2,43.0,0,retained_by_q1
VisualCogB_Task-1,50,target_offset_sensitivity,target_offset_2.3s,440.0625,442.3625,2.3,2.3,1,2,43.0,0,retained_by_q1
VisualCogB_Task-1,50,target_offset_sensitivity,target_offset_2.4s,440.0625,442.4625,2.4,2.4,1,2,43.0,0,retained_by_q1
VisualCogB_Task-1,51,cue_locked,nominal,448.26953125,448.26953125,0.0,,-1,-2,44.0,0,retained_by_q1
VisualCogB_Task-1,51,target_offset_sensitivity,target_offset_2.0s,448.26953125,450.26953125,2.0,2.0,-1,-2,44.0,0,retained_by_q1
VisualCogB_Task-1,51,target_offset_sensitivity,target_offset_2.1s,448.26953125,450.36953125,2.1,2.1,-1,-2,44.0,0,retained_by_q1
VisualCogB_Task-1,51,target_locked,target_offset_2.2s,448.26953125,450.46953125,2.2,2.2,-1,-2,44.0,0,retained_by_q1
VisualCogB_Task-1,51,target_offset_sensitivity,target_offset_2.3s,448.26953125,450.56953125,2.3,2.3,-1,-2,44.0,0,retained_by_q1
VisualCogB_Task-1,51,target_offset_sensitivity,target_offset_2.4s,448.26953125,450.66953125,2.4,2.4,-1,-2,44.0,0,retained_by_q1
VisualCogB_Task-1,52,cue_locked,nominal,456.62890625,456.62890625,0.0,,1,2,45.0,0,retained_by_q1
VisualCogB_Task-1,52,target_offset_sensitivity,target_offset_2.0s,456.62890625,458.62890625,2.0,2.0,1,2,45.0,0,retained_by_q1
VisualCogB_Task-1,52,target_offset_sensitivity,target_offset_2.1s,456.62890625,458.72890625,2.1,2.1,1,2,45.0,0,retained_by_q1
VisualCogB_Task-1,52,target_locked,target_offset_2.2s,456.62890625,458.82890625,2.2,2.2,1,2,45.0,0,retained_by_q1
VisualCogB_Task-1,52,target_offset_sensitivity,target_offset_2.3s,456.62890625,458.92890625,2.3,2.3,1,2,45.0,0,retained_by_q1
VisualCogB_Task-1,52,target_offset_sensitivity,target_offset_2.4s,456.62890625,459.02890625,2.4,2.4,1,2,45.0,0,retained_by_q1
VisualCogB_Task-1,53,cue_locked,nominal,464.7578125,464.7578125,0.0,,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,53,target_offset_sensitivity,target_offset_2.0s,464.7578125,466.7578125,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,53,target_offset_sensitivity,target_offset_2.1s,464.7578125,466.8578125,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,53,target_locked,target_offset_2.2s,464.7578125,466.9578125,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,53,target_offset_sensitivity,target_offset_2.3s,464.7578125,467.0578125,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,53,target_offset_sensitivity,target_offset_2.4s,464.7578125,467.1578125,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogB_Task-1,54,cue_locked,nominal,472.91796875,472.91796875,0.0,,1,2,46.0,0,retained_by_q1
VisualCogB_Task-1,54,target_offset_sensitivity,target_offset_2.0s,472.91796875,474.91796875,2.0,2.0,1,2,46.0,0,retained_by_q1
VisualCogB_Task-1,54,target_offset_sensitivity,target_offset_2.1s,472.91796875,475.01796875,2.1,2.1,1,2,46.0,0,retained_by_q1
