station,time,height,liquid_water,relative_humidity,temperature,water_vapor_density
b,2025-08-02 00:30:00,850.0,0.0,98.258,22.168,21.562
b,2025-08-02 00:30:00,900.0,0.0,97.994,21.862,21.379
b,2025-08-02 00:30:00,950.0,0.053,97.996,21.547,20.91
b,2025-08-02 00:30:00,1000.0,0.106,97.998,21.232,20.441
b,2025-08-02 00:30:00,1050.0,0.163,97.994,20.883,20.384
b,2025-08-02 00:30:00,1100.0,0.22,97.99,20.534,20.328
b,2025-08-02 00:30:00,1150.0,0.28,97.995,20.304,19.693
b,2025-08-02 00:30:00,1200.0,0.34,98.0,20.075,19.057
b,2025-08-02 00:30:00,1250.0,0.17,97.998,19.776,18.788
b,2025-08-02 00:30:00,1300.0,0.0,97.995,19.476,18.518
b,2025-08-02 00:30:00,1350.0,0.0,97.995,19.213,18.102
b,2025-08-02 00:30:00,1400.0,0.0,97.994,18.95,17.687
b,2025-08-02 00:30:00,1450.0,0.009,97.951,18.672,17.574
b,2025-08-02 00:30:00,1500.0,0.018,97.908,18.393,17.462
b,2025-08-02 00:30:00,1550.0,0.863,97.821,18.168,17.417
b,2025-08-02 00:30:00,1600.0,1.709,97.734,17.943,17.371
b,2025-08-02 00:30:00,1650.0,1.734,97.646,17.727,16.953
b,2025-08-02 00:30:00,1700.0,1.758,97.558,17.511,16.535
b,2025-08-02 00:30:00,1750.0,1.734,97.467,17.367,16.035
b,2025-08-02 00:30:00,1800.0,1.709,97.376,17.222,15.535
b,2025-08-02 00:30:00,1850.0,1.383,97.288,17.031,15.309
b,2025-08-02 00:30:00,1900.0,1.057,97.2,16.839,15.083
b,2025-08-02 00:30:00,1950.0,1.131,97.112,16.65,14.814
b,2025-08-02 00:30:00,2000.0,1.206,97.024,16.46,14.544
b,2025-08-02 00:30:00,2250.0,0.409,96.763,15.403,13.643
b,2025-08-02 00:30:00,2500.0,0.263,96.147,14.378,12.587
b,2025-08-02 00:30:00,2750.0,0.0,95.994,13.159,11.805
b,2025-08-02 00:30:00,3000.0,0.264,95.373,12.097,11.121
b,2025-08-02 00:30:00,3250.0,1.002,89.666,10.984,9.961
b,2025-08-02 00:30:00,3500.0,0.302,83.012,9.755,8.738
b,2025-08-02 00:30:00,3750.0,0.237,83.104,8.573,7.754
b,2025-08-02 00:30:00,4000.0,0.321,66.893,7.465,7.032
b,2025-08-02 00:30:00,4250.0,0.361,63.894,6.221,6.513
b,2025-08-02 00:30:00,4500.0,0.601,54.006,4.897,6.309
b,2025-08-02 00:30:00,4750.0,0.588,58.491,3.523,5.961
b,2025-08-02 00:30:00,5000.0,0.569,65.335,2.39,5.471
b,2025-08-02 00:30:00,5250.0,0.427,84.151,1.408,5.044
b,2025-08-02 00:30:00,5500.0,0.417,92.999,0.269,4.646
b,2025-08-02 00:30:00,5750.0,0.419,92.311,-1.05,4.356
b,2025-08-02 00:30:00,6000.0,0.381,91.902,-2.565,3.757
b,2025-08-02 00:30:00,6250.0,0.347,91.902,-3.947,3.769
b,2025-08-02 00:30:00,6500.0,0.323,91.585,-5.184,2.872
b,2025-08-02 00:30:00,6750.0,0.3,83.983,-6.477,2.353
b,2025-08-02 00:30:00,7000.0,0.278,81.04,-7.558,2.044
b,2025-08-02 00:30:00,7250.0,0.258,49.828,-8.814,1.844
b,2025-08-02 00:30:00,7500.0,0.218,39.118,-9.969,1.747
b,2025-08-02 00:30:00,7750.0,0.133,18.555,-11.414,1.76
b,2025-08-02 00:30:00,8000.0,0.0,16.157,-12.99,1.324
b,2025-08-02 00:30:00,8250.0,0.0,8.466,-14.558,1.251
b,2025-08-02 00:30:00,8500.0,0.0,1.013,-16.14,1.079
b,2025-08-02 00:30:00,8750.0,0.0,6.669,-17.724,0.921
b,2025-08-02 00:30:00,9000.0,0.0,5.158,-19.481,0.757
b,2025-08-02 00:30:00,9250.0,0.0,1.007,-21.119,0.594
b,2025-08-02 00:30:00,9500.0,0.0,7.096,-22.853,0.571
b,2025-08-02 00:30:00,9750.0,0.0,11.341,-24.445,0.42
b,2025-08-02 00:30:00,10000.0,0.0,26.611,-26.477,0.333
